Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
-0.04944    0.00005     0.00005     0.00000     44.47604    1.95810     
-0.04797    0.00005     0.00005     0.00000     41.34470    2.42994     
-0.04632    0.00005     0.00005     0.00000     42.15566    5.07223     
-0.04485    0.00006     0.00006     0.00000     40.86717    5.31325     
-0.04357    0.00005     0.00005     0.00000     39.51581    4.31467     
-0.04192    0.00005     0.00005     0.00000     33.95473    2.53911     
-0.04045    0.00005     0.00006     0.00000     37.12484    3.49208     
-0.03899    0.00005     0.00006     0.00000     40.04545    3.89958     
-0.03752    0.00005     0.00006     0.00000     36.59726    3.40371     
-0.03605    0.00006     0.00006     0.00000     33.43614    1.86610     
-0.03459    0.00006     0.00006     0.00000     30.50048    2.89291     
-0.03312    0.00005     0.00006     0.00000     27.36664    2.58372     
-0.03165    0.00005     0.00006     0.00000     31.30290    5.19573     
-0.03018    0.00005     0.00006     0.00000     26.09442    5.96753     
-0.02872    0.00005     0.00006     0.00001     29.51021    6.87179     
-0.02707    0.00006     0.00007     0.00000     27.15377    4.23294     
-0.02578    0.00006     0.00007     0.00000     30.91886    4.32127     
-0.02432    0.00006     0.00007     0.00001     26.84633    7.31309     
-0.02267    0.00006     0.00007     0.00001     25.01338    6.27962     
-0.02120    0.00007     0.00008     0.00001     22.52565    6.81642     
-0.01973    0.00007     0.00008     0.00001     18.86193    7.23196     
-0.01845    0.00007     0.00008     0.00001     21.13822    6.67304     
-0.01680    0.00006     0.00009     0.00001     24.23680    8.89534     
-0.01533    0.00007     0.00010     0.00001     22.84896    8.22722     
-0.01387    0.00008     0.00011     0.00001     20.59067    7.10981     
-0.01240    0.00009     0.00011     0.00001     17.91729    7.16759     
-0.01093    0.00010     0.00012     0.00001     16.67887    7.47465     
-0.00928    0.00014     0.00016     0.00002     18.71425    6.95406     
-0.00580    0.00201     0.00202     0.00002     59.51024    1.14765     
-0.00012    0.07943     0.07987     0.00011     70.06241    0.22325     
0.00520     0.00270     0.00270     0.00002     89.83551    1.56720     
0.01052     0.00021     0.00011     0.00006     63.69292    88.23172    
0.01199     0.00017     0.00007     0.00006     60.00104    108.04989   
0.01345     0.00014     0.00005     0.00005     55.30681    130.73596   
0.01510     0.00012     0.00004     0.00004     53.47885    133.80010   
0.01657     0.00012     0.00004     0.00004     56.95578    142.48962   
0.01785     0.00010     0.00004     0.00004     53.73639    135.04946   
0.01950     0.00009     0.00004     0.00003     56.32739    122.91470   
0.02097     0.00009     0.00004     0.00003     55.37557    128.12755   
0.02244     0.00010     0.00004     0.00003     56.56316    123.53882   
0.02372     0.00009     0.00003     0.00003     52.33497    141.46780   
0.02537     0.00007     0.00002     0.00002     49.23001    125.56224   
0.02702     0.00008     0.00003     0.00003     54.89483    121.19055   
0.02867     0.00010     0.00006     0.00003     72.03483    79.73226    
0.02977     0.00011     0.00007     0.00003     83.27324    72.57761    
0.03105     0.00008     0.00004     0.00003     61.46467    109.21318   
0.03289     0.00007     0.00003     0.00002     65.65724    124.99313   
0.03417     0.00008     0.00004     0.00003     70.39663    115.34098   
0.03564     0.00007     0.00004     0.00002     67.62849    101.43262   
0.03729     0.00006     0.00003     0.00002     63.94717    98.07658    
0.03876     0.00007     0.00003     0.00002     65.12568    94.71163    
0.04004     0.00006     0.00003     0.00002     63.92170    94.07547    
0.04169     0.00006     0.00003     0.00002     58.04594    96.99296    
0.04316     0.00007     0.00003     0.00002     68.64050    93.11588    
0.04462     0.00007     0.00004     0.00002     71.01112    89.84370    
0.04609     0.00007     0.00004     0.00002     72.65308    91.00424    
0.04756     0.00006     0.00003     0.00002     69.44527    86.61789    
0.04902     0.00007     0.00004     0.00002     78.60070    84.63848    
0.05049     0.00006     0.00003     0.00002     65.36979    88.70774    
0.05214     0.00007     0.00004     0.00002     68.11315    81.41226    
0.05342     0.00006     0.00004     0.00002     69.12148    80.24482    
0.05507     0.00006     0.00004     0.00002     76.52687    73.90914    
0.05654     0.00007     0.00005     0.00002     107.59566   87.26619    
0.05782     0.00006     0.00004     0.00002     78.73683    78.93754    
0.05947     0.00006     0.00004     0.00001     82.93009    64.55380    
0.06094     0.00006     0.00004     0.00002     76.33063    73.00375    
0.06241     0.00006     0.00004     0.00002     74.97887    74.89358    
0.06387     0.00006     0.00004     0.00002     72.55115    71.09581    
0.06534     0.00006     0.00004     0.00002     82.48996    71.22785    
0.06681     0.00007     0.00005     0.00002     96.88462    72.14700    
0.06828     0.00006     0.00004     0.00001     95.97005    76.17613    
0.06993     0.00006     0.00004     0.00002     79.33595    76.46457    
0.07121     0.00006     0.00004     0.00002     82.08046    73.54200    
0.07286     0.00006     0.00004     0.00001     90.37617    69.27070    
0.07414     0.00006     0.00004     0.00002     94.03490    79.44571    
0.07579     0.00006     0.00004     0.00002     80.16582    73.97988    
0.07726     0.00006     0.00004     0.00002     72.30892    71.75338    
0.07854     0.00006     0.00004     0.00001     86.25119    70.23279    
0.08019     0.00006     0.00004     0.00002     74.91032    74.22298    
0.08184     0.00006     0.00004     0.00001     79.28240    72.34162    
0.08313     0.00007     0.00004     0.00002     83.91843    68.46666    
0.08459     0.00006     0.00004     0.00001     85.26241    66.52472    
0.08606     0.00007     0.00004     0.00001     79.80104    62.98292    
0.08734     0.00006     0.00004     0.00001     82.74270    59.88930    
0.08899     0.00006     0.00005     0.00001     134.40753   49.08922    
0.09174     0.00007     0.00006     0.00001     91.43596    45.12657    
0.09688     0.00044     0.00045     0.00000     85.34161    0.88024     
0.10238     0.00007     0.00006     0.00001     89.77646    43.95535    
0.10366     0.00006     0.00005     0.00001     85.74244    51.93915    
0.10531     0.00006     0.00004     0.00001     88.22340    62.29542    
0.10678     0.00006     0.00004     0.00001     76.82427    60.38754    
0.10825     0.00006     0.00005     0.00001     92.09296    58.50856    
0.10990     0.00006     0.00005     0.00001     99.20061    55.11252    
0.11136     0.00006     0.00005     0.00001     144.84423   50.55906    
0.11265     0.00006     0.00005     0.00001     124.14969   58.11857    
0.11430     0.00006     0.00005     0.00001     97.02715    57.60474    
0.11558     0.00006     0.00004     0.00001     85.70823    61.45292    
0.11723     0.00006     0.00005     0.00001     101.40347   51.29965    
0.11870     0.00006     0.00004     0.00001     109.31318   70.20339    
0.12035     0.00006     0.00005     0.00001     101.04375   54.06243    
0.12145     0.00006     0.00005     0.00001     94.16415    53.09160    
0.12328     0.00006     0.00005     0.00001     97.31042    61.93653    
0.12420     0.00006     0.00004     0.00001     81.67842    57.83164    
0.12750     0.00006     0.00005     0.00001     121.07466   47.08303    
0.12915     0.00006     0.00005     0.00001     100.07173   59.24638    
0.13080     0.00007     0.00005     0.00001     100.24078   63.86949    
0.13373     0.00006     0.00005     0.00001     107.42483   53.00298    
0.13483     0.00006     0.00005     0.00001     98.86705    50.04782    
0.13795     0.00005     0.00005     0.00001     105.24689   57.19088    
0.14125     0.00007     0.00005     0.00001     92.12880    45.26529    
0.14217     0.00007     0.00005     0.00001     104.44421   47.28937    
0.14363     0.00006     0.00005     0.00001     110.58482   42.11158    
0.14547     0.00006     0.00005     0.00001     100.27121   42.33729    
0.14693     0.00006     0.00005     0.00001     94.91237    51.44985    
0.14803     0.00006     0.00005     0.00001     86.81459    60.61902    
0.14987     0.00006     0.00005     0.00001     95.57426    51.92860    
0.15133     0.00006     0.00005     0.00001     94.56744    53.56500    
0.15262     0.00006     0.00005     0.00001     102.46767   60.80211    
0.15408     0.00006     0.00005     0.00001     89.82102    51.03514    
0.15573     0.00006     0.00004     0.00001     81.87614    49.24341    
0.15702     0.00006     0.00005     0.00001     105.89028   51.02988    
0.15885     0.00005     0.00005     0.00001     112.79748   43.92951    
0.16032     0.00006     0.00005     0.00001     100.26822   41.57391    
0.16142     0.00006     0.00005     0.00001     113.81442   35.67162    
0.16325     0.00006     0.00006     0.00000     167.99363   26.60185    
0.16563     0.00007     0.00006     0.00001     113.72866   31.55219    
0.16747     0.00006     0.00005     0.00001     85.89917    47.36417    
0.16894     0.00006     0.00005     0.00001     98.72279    46.68088    
0.17059     0.00006     0.00005     0.00001     127.90567   31.33241    
0.17187     0.00006     0.00005     0.00000     138.64614   25.01728    
0.17334     0.00006     0.00005     0.00001     109.67698   36.68704    
0.17645     0.00006     0.00005     0.00001     114.23113   50.33191    
0.17792     0.00006     0.00004     0.00001     91.76127    57.08814    
0.17920     0.00006     0.00005     0.00001     125.68562   49.66652    
0.18085     0.00005     0.00005     0.00001     136.16149   38.04413    
0.18232     0.00006     0.00005     0.00001     134.52568   48.08761    
0.18397     0.00005     0.00005     0.00001     118.03538   40.91125    
0.18690     0.00006     0.00005     0.00001     104.43868   45.04518    
0.18800     0.00006     0.00005     0.00001     91.77608    57.03954    
0.18965     0.00006     0.00004     0.00001     86.69102    50.32815    
0.19130     0.00006     0.00005     0.00001     112.26996   51.75942    
0.19277     0.00006     0.00006     0.00001     160.47693   44.94529    
0.19424     0.00006     0.00005     0.00001     110.57025   45.76382    
0.19589     0.00006     0.00005     0.00001     112.31522   47.04031    
0.19699     0.00006     0.00006     0.00001     126.69092   38.48144    
0.19845     0.00006     0.00005     0.00001     92.64327    44.02638    
0.19992     0.00006     0.00005     0.00001     110.80841   39.82558    
0.20139     0.00006     0.00005     0.00001     121.84240   43.82906    
0.20286     0.00005     0.00005     0.00001     120.65642   46.00943    
0.20634     0.00006     0.00005     0.00001     108.25163   52.23733    
0.20744     0.00006     0.00005     0.00001     91.83317    53.88546    
0.20909     0.00006     0.00005     0.00001     119.69808   50.66648    
0.21349     0.00006     0.00004     0.00001     89.51304    56.10485    
0.21477     0.00006     0.00005     0.00001     94.19916    46.13052    
0.21642     0.00006     0.00005     0.00001     119.49418   40.08112    
0.21807     0.00006     0.00005     0.00001     151.46753   35.55775    
0.21936     0.00006     0.00005     0.00001     109.54101   41.56872    
0.22082     0.00006     0.00005     0.00001     99.15800    45.56347    
0.22229     0.00006     0.00006     0.00001     140.96105   36.31586    
0.22376     0.00006     0.00005     0.00001     120.60357   43.58566    
0.22522     0.00006     0.00005     0.00001     96.87631    46.13003    
0.22669     0.00006     0.00005     0.00001     126.28483   37.75588    
0.22834     0.00006     0.00005     0.00001     118.57325   44.16253    
0.22981     0.00006     0.00005     0.00001     131.55162   43.07494    
0.23256     0.00007     0.00006     0.00001     120.25104   36.26046    
0.23586     0.00006     0.00005     0.00001     124.14145   35.76894    
0.23696     0.00006     0.00005     0.00000     141.80581   26.32362    
0.23898     0.00006     0.00005     0.00001     117.45873   34.10181    
0.24448     0.00006     0.00005     0.00001     100.43899   37.01969    
0.24576     0.00006     0.00005     0.00001     114.18400   41.92946    
0.25034     0.00007     0.00005     0.00001     120.64235   48.80531    
0.25181     0.00006     0.00005     0.00001     107.86796   46.29840    
0.25786     0.00006     0.00005     0.00001     100.60275   45.90065    
0.26079     0.00006     0.00005     0.00001     105.41459   38.91449    
0.26244     0.00006     0.00006     0.00001     127.43501   28.24880    
0.26391     0.00006     0.00006     0.00001     162.28604   37.77004    
0.26666     0.00006     0.00005     0.00001     120.84551   40.28360    
0.26813     0.00006     0.00005     0.00000     143.57336   27.74056    
0.26960     0.00006     0.00005     0.00001     126.55460   38.75362    
0.27308     0.00006     0.00005     0.00001     126.96805   39.91871    
0.27381     0.00006     0.00005     0.00001     120.33035   41.23882    
0.27565     0.00006     0.00005     0.00001     114.98353   39.05793    
0.27876     0.00005     0.00005     0.00001     143.14601   35.35483    
0.28041     0.00006     0.00005     0.00001     119.96879   30.71698    
0.28591     0.00006     0.00006     0.00001     131.64555   35.94296    
0.29031     0.00006     0.00005     0.00001     102.50735   46.68595    
0.29160     0.00006     0.00005     0.00001     119.29415   46.90483    
0.29343     0.00006     0.00005     0.00001     112.44331   40.73984    
0.29636     0.00006     0.00005     0.00001     93.16604    44.52996    
0.29783     0.00006     0.00006     0.00001     127.79839   30.74028    
0.29930     0.00006     0.00005     0.00001     109.26968   37.08946    
0.30370     0.00006     0.00005     0.00001     103.18288   39.52956    
