Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
Exp. Ampl    Fit. Ampl    Diff        
7.56061e-05  5.52216e-05  -2.03845e-05  
4.31907e-05  4.64333e-05  3.24262e-06  
1.33740e-05  3.21267e-05  1.87526e-05  
4.37214e-06  1.82902e-05  1.39180e-05  
7.57184e-07  8.56683e-06  7.80965e-06  
-4.61470e-06  3.30208e-06  7.91679e-06  
-5.35206e-06  1.04730e-06  6.39936e-06  
-1.33141e-06  2.73319e-07  1.60473e-06  

Peak Nr:   2512       Frequency (ppm):  8.28429    
Exp. Ampl    Fit. Ampl    Diff        
7.64257e-05  5.97633e-05  -1.66624e-05  
4.03179e-05  4.95391e-05  9.22120e-06  
2.40651e-05  3.32501e-05  9.18504e-06  
8.98955e-06  1.80706e-05  9.08102e-06  
1.00972e-06  7.95083e-06  6.94111e-06  
-1.02369e-06  2.83296e-06  3.85664e-06  
2.33133e-06  8.17334e-07  -1.51400e-06  
-1.71713e-06  1.90938e-07  1.90806e-06  

Peak Nr:   2513       Frequency (ppm):  8.28667    
Exp. Ampl    Fit. Ampl    Diff        
7.44024e-05  5.88531e-05  -1.55494e-05  
4.53301e-05  4.92412e-05  3.91107e-06  
2.12581e-05  3.37110e-05  1.24529e-05  
6.59386e-06  1.88842e-05  1.22903e-05  
2.47017e-06  8.65449e-06  6.18433e-06  
2.55233e-06  3.24579e-06  6.93457e-07  
-2.77259e-06  9.96055e-07  3.76865e-06  
-1.19979e-06  2.50109e-07  1.44990e-06  

Peak Nr:   2514       Frequency (ppm):  8.29052    
Exp. Ampl    Fit. Ampl    Diff        
6.94941e-05  5.71920e-05  -1.23021e-05  
3.89630e-05  4.72695e-05  8.30648e-06  
2.61764e-05  3.15306e-05  5.35422e-06  
1.03297e-05  1.69742e-05  6.64447e-06  
5.42434e-06  7.37364e-06  1.94931e-06  
-4.67003e-08  2.58545e-06  2.63215e-06  
-8.94636e-06  7.31636e-07  9.67799e-06  
-1.08603e-06  1.67094e-07  1.25313e-06  

Peak Nr:   2515       Frequency (ppm):  8.29364    
Exp. Ampl    Fit. Ampl    Diff        
7.39986e-05  5.72407e-05  -1.67579e-05  
4.43603e-05  4.81785e-05  3.81825e-06  
1.72200e-05  3.34040e-05  1.61840e-05  
1.22978e-05  1.90783e-05  6.78049e-06  
-1.12615e-06  8.97457e-06  1.01007e-05  
1.54518e-06  3.47803e-06  1.93285e-06  
1.94910e-06  1.11032e-06  -8.38776e-07  
-3.44025e-06  2.91986e-07  3.73224e-06  

Peak Nr:   2516       Frequency (ppm):  8.29731    
Exp. Ampl    Fit. Ampl    Diff        
7.89300e-05  6.31490e-05  -1.57810e-05  
4.81393e-05  5.29874e-05  4.84804e-06  
2.24147e-05  3.64976e-05  1.40829e-05  
1.57567e-05  2.06368e-05  4.88011e-06  
3.42204e-07  9.57729e-06  9.23508e-06  
-1.57253e-06  3.64904e-06  5.22157e-06  
-6.21510e-06  1.14130e-06  7.35640e-06  
2.00835e-06  2.93028e-07  -1.71533e-06  

Peak Nr:   2517       Frequency (ppm):  8.30134    
Exp. Ampl    Fit. Ampl    Diff        
7.23770e-05  5.29821e-05  -1.93949e-05  
4.04985e-05  4.49322e-05  4.43367e-06  
1.55579e-05  3.16572e-05  1.60993e-05  
6.37093e-06  1.85299e-05  1.21590e-05  
1.53563e-06  9.00946e-06  7.47383e-06  
-2.45981e-06  3.63964e-06  6.09944e-06  
3.25557e-06  1.22153e-06  -2.03404e-06  
2.85911e-06  3.40593e-07  -2.51852e-06  

Peak Nr:   2518       Frequency (ppm):  8.30776    
Exp. Ampl    Fit. Ampl    Diff        
7.90138e-05  6.23929e-05  -1.66209e-05  
4.10505e-05  5.11085e-05  1.00580e-05  
2.35212e-05  3.34492e-05  9.92798e-06  
1.09606e-05  1.74908e-05  6.53028e-06  
-1.56545e-06  7.30626e-06  8.87171e-06  
8.29348e-07  2.43877e-06  1.60942e-06  
-3.52428e-06  6.50398e-07  4.17468e-06  
6.13228e-07  1.38587e-07  -4.74641e-07  

Peak Nr:   2519       Frequency (ppm):  8.31051    
Exp. Ampl    Fit. Ampl    Diff        
7.37979e-05  5.97403e-05  -1.40576e-05  
4.59931e-05  4.81795e-05  2.18635e-06  
1.17265e-05  3.05058e-05  1.87793e-05  
7.62370e-06  1.51645e-05  7.54079e-06  
-7.86966e-07  5.91723e-06  6.70420e-06  
4.96528e-06  1.81299e-06  -3.15229e-06  
1.49627e-06  4.36113e-07  -1.06016e-06  
-2.05197e-07  8.23621e-08  2.87559e-07  

Peak Nr:   2520       Frequency (ppm):  8.31473    
Exp. Ampl    Fit. Ampl    Diff        
7.13691e-05  5.62852e-05  -1.50838e-05  
4.30548e-05  4.72861e-05  4.23126e-06  
2.39476e-05  3.26556e-05  8.70798e-06  
5.50656e-06  1.85382e-05  1.30317e-05  
-2.44541e-06  8.64968e-06  1.10951e-05  
1.31557e-06  3.31793e-06  2.00236e-06  
-3.22022e-06  1.04621e-06  4.26643e-06  
-1.79324e-06  2.71181e-07  2.06442e-06  

Peak Nr:   2521       Frequency (ppm):  8.31766    
Exp. Ampl    Fit. Ampl    Diff        
7.28347e-05  6.01822e-05  -1.26525e-05  
5.20374e-05  5.07587e-05  -1.27867e-06  
2.11085e-05  3.53472e-05  1.42387e-05  
1.01800e-05  2.03237e-05  1.01436e-05  
2.49024e-07  9.64690e-06  9.39787e-06  
2.49854e-06  3.78115e-06  1.28261e-06  
-2.60932e-06  1.22367e-06  3.83298e-06  
4.00550e-06  3.26967e-07  -3.67853e-06  

Peak Nr:   2522       Frequency (ppm):  8.32114    
Exp. Ampl    Fit. Ampl    Diff        
7.28637e-05  6.10556e-05  -1.18081e-05  
4.69977e-05  5.02191e-05  3.22134e-06  
2.23322e-05  3.31553e-05  1.08231e-05  
1.03564e-05  1.75703e-05  7.21385e-06  
6.72382e-07  7.47263e-06  6.80025e-06  
-1.21262e-06  2.55132e-06  3.76394e-06  
-5.75470e-07  6.99196e-07  1.27467e-06  
-2.68637e-06  1.53806e-07  2.84017e-06  

Peak Nr:   2523       Frequency (ppm):  8.32463    
Exp. Ampl    Fit. Ampl    Diff        
7.39500e-05  5.70765e-05  -1.68734e-05  
4.67134e-05  4.81885e-05  1.47511e-06  
1.73607e-05  3.36303e-05  1.62696e-05  
5.41786e-06  1.94008e-05  1.39829e-05  
2.18553e-06  9.25009e-06  7.06456e-06  
4.97735e-06  3.64605e-06  -1.33130e-06  
8.91566e-07  1.18796e-06  2.96390e-07  
-3.75566e-06  3.19948e-07  4.07561e-06  

Peak Nr:   2524       Frequency (ppm):  8.32939    
Exp. Ampl    Fit. Ampl    Diff        
7.28021e-05  5.30045e-05  -1.97976e-05  
3.93655e-05  4.48381e-05  5.47257e-06  
1.96990e-05  3.14223e-05  1.17232e-05  
1.20604e-06  1.82425e-05  1.70364e-05  
-1.08017e-06  8.77250e-06  9.85267e-06  
-1.24652e-06  3.49516e-06  4.74168e-06  
-2.47588e-06  1.15363e-06  3.62951e-06  
-6.87809e-06  3.15443e-07  7.19353e-06  

Peak Nr:   2525       Frequency (ppm):  8.33324    
Exp. Ampl    Fit. Ampl    Diff        
7.50934e-05  5.93308e-05  -1.57627e-05  
4.36849e-05  4.97072e-05  6.02229e-06  
2.43935e-05  3.41267e-05  9.73323e-06  
7.56471e-06  1.92002e-05  1.16355e-05  
1.18088e-06  8.85091e-06  7.67002e-06  
1.47036e-06  3.34393e-06  1.87357e-06  
9.80927e-07  1.03529e-06  5.43629e-08  
4.86130e-06  2.62666e-07  -4.59864e-06  

Peak Nr:   2526       Frequency (ppm):  8.33636    
Exp. Ampl    Fit. Ampl    Diff        
7.83497e-05  6.14478e-05  -1.69019e-05  
4.41056e-05  5.13850e-05  7.27937e-06  
2.33756e-05  3.51392e-05  1.17636e-05  
1.28029e-05  1.96505e-05  6.84767e-06  
8.48716e-07  8.98494e-06  8.13623e-06  
-6.34176e-06  3.35996e-06  9.70172e-06  
-1.49255e-06  1.02749e-06  2.52005e-06  
1.66669e-06  2.56950e-07  -1.40974e-06  

Peak Nr:   2527       Frequency (ppm):  8.34003    
Exp. Ampl    Fit. Ampl    Diff        
7.12842e-05  5.48522e-05  -1.64320e-05  
4.74049e-05  4.60695e-05  -1.33539e-06  
1.29382e-05  3.17969e-05  1.88587e-05  
2.93742e-06  1.80347e-05  1.50973e-05  
2.37468e-06  8.40464e-06  6.02996e-06  
-3.34036e-06  3.21908e-06  6.55943e-06  
1.47188e-06  1.01320e-06  -4.58684e-07  
2.35520e-06  2.62067e-07  -2.09313e-06  

Peak Nr:   2528       Frequency (ppm):  8.34388    
Exp. Ampl    Fit. Ampl    Diff        
7.43585e-05  5.37885e-05  -2.05701e-05  
3.93329e-05  4.66067e-05  7.27373e-06  
2.51408e-05  3.43708e-05  9.22997e-06  
1.24426e-05  2.15731e-05  9.13052e-06  
-3.41602e-06  1.15230e-05  1.49390e-05  
-6.71411e-06  5.23893e-06  1.19530e-05  
-3.56677e-06  2.02722e-06  5.59399e-06  
4.02005e-06  6.67641e-07  -3.35241e-06  

Peak Nr:   2529       Frequency (ppm):  8.34535    
Exp. Ampl    Fit. Ampl    Diff        
7.58614e-05  5.88523e-05  -1.70091e-05  
4.49838e-05  4.92112e-05  4.22735e-06  
1.80475e-05  3.36478e-05  1.56004e-05  
1.00000e-05  1.88124e-05  8.81233e-06  
4.18564e-07  8.59915e-06  8.18059e-06  
-1.81230e-06  3.21449e-06  5.02679e-06  
-3.40914e-06  9.82565e-07  4.39171e-06  
2.19640e-06  2.45586e-07  -1.95082e-06  

Peak Nr:   2530       Frequency (ppm):  8.34791    
Exp. Ampl    Fit. Ampl    Diff        
6.88576e-05  5.50498e-05  -1.38078e-05  
4.50651e-05  4.61015e-05  1.03647e-06  
1.49752e-05  3.16234e-05  1.66482e-05  
8.88362e-06  1.77679e-05  8.88429e-06  
6.72831e-06  8.17583e-06  1.44751e-06  
-1.48238e-06  3.08186e-06  4.56423e-06  
5.52389e-06  9.51539e-07  -4.57235e-06  
5.50272e-07  2.40644e-07  -3.09627e-07  

Peak Nr:   2531       Frequency (ppm):  8.35195    
Exp. Ampl    Fit. Ampl    Diff        
7.54352e-05  5.94219e-05  -1.60133e-05  
3.92386e-05  4.92176e-05  9.97899e-06  
2.46523e-05  3.29796e-05  8.32730e-06  
1.23863e-05  1.78780e-05  5.49175e-06  
-2.01017e-06  7.83927e-06  9.84943e-06  
-7.23252e-07  2.78122e-06  3.50447e-06  
2.63329e-06  7.98263e-07  -1.83503e-06  
1.26490e-06  1.85356e-07  -1.07955e-06  

Peak Nr:   2532       Frequency (ppm):  8.35451    
Exp. Ampl    Fit. Ampl    Diff        
8.28728e-05  6.57495e-05  -1.71233e-05  
4.21391e-05  5.29450e-05  1.08059e-05  
1.95022e-05  3.34146e-05  1.39123e-05  
1.33310e-05  1.65282e-05  3.19722e-06  
1.31850e-06  6.40642e-06  5.08792e-06  
1.17513e-06  1.94646e-06  7.71337e-07  
3.41192e-07  4.63507e-07  1.22315e-07  
1.20847e-06  8.65058e-08  -1.12196e-06  

Peak Nr:   2533       Frequency (ppm):  8.36203    
Exp. Ampl    Fit. Ampl    Diff        
8.08052e-05  6.27451e-05  -1.80601e-05  
4.81436e-05  5.28632e-05  4.71960e-06  
2.05662e-05  3.67283e-05  1.61622e-05  
1.38843e-05  2.10438e-05  7.15949e-06  
-1.69972e-06  9.94162e-06  1.16413e-05  
2.68130e-06  3.87360e-06  1.19230e-06  
-5.26939e-06  1.24465e-06  6.51403e-06  
-1.39072e-06  3.29801e-07  1.72052e-06  

Peak Nr:   2534       Frequency (ppm):  8.36881    
Exp. Ampl    Fit. Ampl    Diff        
7.90197e-05  5.46805e-05  -2.43392e-05  
3.36519e-05  4.66920e-05  1.30401e-05  
2.31104e-05  3.33805e-05  1.02701e-05  
5.13941e-06  1.99795e-05  1.48401e-05  
1.63051e-06  1.00105e-05  8.38002e-06  
2.59779e-06  4.19968e-06  1.60189e-06  
3.39289e-06  1.47508e-06  -1.91782e-06  
-5.30268e-06  4.33765e-07  5.73645e-06  

Peak Nr:   2535       Frequency (ppm):  8.37413    
Exp. Ampl    Fit. Ampl    Diff        
7.69359e-05  5.67731e-05  -2.01628e-05  
4.00180e-05  4.83313e-05  8.31329e-06  
2.04754e-05  3.43292e-05  1.38538e-05  
9.98775e-06  2.03446e-05  1.03569e-05  
4.44616e-06  1.00583e-05  5.61216e-06  
2.79396e-06  4.14952e-06  1.35557e-06  
2.41618e-06  1.42831e-06  -9.87876e-07  
-3.08618e-06  4.10199e-07  3.49638e-06  

Peak Nr:   2536       Frequency (ppm):  8.37725    
Exp. Ampl    Fit. Ampl    Diff        
7.79059e-05  5.98144e-05  -1.80915e-05  
4.52895e-05  5.09758e-05  5.68627e-06  
2.27895e-05  3.62915e-05  1.35020e-05  
1.40140e-05  2.15838e-05  7.56979e-06  
-2.21608e-06  1.07220e-05  1.29380e-05  
6.29108e-06  4.44989e-06  -1.84119e-06  
-2.72905e-06  1.54279e-06  4.27184e-06  
2.38226e-06  4.46833e-07  -1.93543e-06  

Peak Nr:   2537       Frequency (ppm):  8.38092    
Exp. Ampl    Fit. Ampl    Diff        
8.07300e-05  5.75831e-05  -2.31468e-05  
4.20320e-05  4.88660e-05  6.83403e-06  
1.68351e-05  3.44765e-05  1.76414e-05  
5.12421e-06  2.02229e-05  1.50987e-05  
1.83480e-06  9.86073e-06  8.02593e-06  
3.99034e-06  3.99784e-06  7.49684e-09  
-1.95046e-06  1.34756e-06  3.29801e-06  
4.55354e-06  3.77636e-07  -4.17590e-06  

Peak Nr:   2538       Frequency (ppm):  8.38367    
Exp. Ampl    Fit. Ampl    Diff        
7.69947e-05  5.95903e-05  -1.74043e-05  
4.80449e-05  5.04179e-05  2.37296e-06  
2.14573e-05  3.53454e-05  1.38882e-05  
7.64617e-06  2.05315e-05  1.28853e-05  
-4.34737e-06  9.88067e-06  1.42280e-05  
4.37180e-06  3.94039e-06  -4.31416e-07  
-2.07418e-06  1.30206e-06  3.37624e-06  
-1.96424e-06  3.56503e-07  2.32075e-06  

Peak Nr:   2539       Frequency (ppm):  8.38770    
Exp. Ampl    Fit. Ampl    Diff        
7.58951e-05  5.75153e-05  -1.83797e-05  
4.63251e-05  4.87230e-05  2.39789e-06  
1.80523e-05  3.42478e-05  1.61955e-05  
8.97521e-06  1.99747e-05  1.09995e-05  
-4.16735e-06  9.66525e-06  1.38326e-05  
-9.89444e-07  3.88099e-06  4.87044e-06  
2.31405e-06  1.29307e-06  -1.02098e-06  
4.13175e-06  3.57477e-07  -3.77427e-06  

Peak Nr:   2540       Frequency (ppm):  8.39100    
Exp. Ampl    Fit. Ampl    Diff        
7.39944e-05  5.68308e-05  -1.71637e-05  
4.35851e-05  4.77467e-05  4.16152e-06  
1.87314e-05  3.29770e-05  1.42456e-05  
9.39505e-06  1.87236e-05  9.32851e-06  
-2.81721e-06  8.73795e-06  1.15552e-05  
-1.20570e-06  3.35266e-06  4.55836e-06  
-1.98572e-06  1.05750e-06  3.04321e-06  
2.62609e-06  2.74206e-07  -2.35188e-06  

Peak Nr:   2541       Frequency (ppm):  8.39228    
Exp. Ampl    Fit. Ampl    Diff        
7.52267e-05  5.83073e-05  -1.69194e-05  
4.55517e-05  4.86059e-05  3.05412e-06  
1.70498e-05  3.30177e-05  1.59678e-05  
4.28700e-06  1.82766e-05  1.39896e-05  
3.16628e-06  8.24269e-06  5.07641e-06  
3.07732e-06  3.02961e-06  -4.77168e-08  
-1.11569e-06  9.07392e-07  2.02308e-06  
1.81137e-06  2.21460e-07  -1.58991e-06  

Peak Nr:   2542       Frequency (ppm):  8.39742    
Exp. Ampl    Fit. Ampl    Diff        
7.38135e-05  6.42375e-05  -9.57591e-06  
5.08285e-05  5.22249e-05  1.39644e-06  
2.20368e-05  3.36374e-05  1.16006e-05  
1.15884e-05  1.71641e-05  5.57574e-06  
1.10583e-06  6.93745e-06  5.83161e-06  
1.04089e-07  2.22174e-06  2.11765e-06  
1.31603e-06  5.63691e-07  -7.52339e-07  
2.20527e-06  1.13304e-07  -2.09197e-06  

Peak Nr:   2543       Frequency (ppm):  8.39925    
Exp. Ampl    Fit. Ampl    Diff        
7.35138e-05  6.02784e-05  -1.32354e-05  
4.56584e-05  4.90055e-05  3.34708e-06  
1.78083e-05  3.15628e-05  1.37545e-05  
4.32059e-06  1.61048e-05  1.17843e-05  
5.47591e-06  6.50891e-06  1.03300e-06  
5.45783e-06  2.08434e-06  -3.37349e-06  
-1.16014e-07  5.28783e-07  6.44797e-07  
-1.16953e-06  1.06276e-07  1.27581e-06  

Peak Nr:   2544       Frequency (ppm):  8.40328    
Exp. Ampl    Fit. Ampl    Diff        
7.32352e-05  5.84994e-05  -1.47358e-05  
4.47874e-05  4.90716e-05  4.28416e-06  
2.18363e-05  3.37794e-05  1.19431e-05  
8.92806e-06  1.90818e-05  1.01537e-05  
3.45014e-06  8.84428e-06  5.39414e-06  
3.87253e-06  3.36434e-06  -5.08187e-07  
-3.12601e-07  1.05022e-06  1.36282e-06  
-4.57773e-06  2.69033e-07  4.84677e-06  

Peak Nr:   2545       Frequency (ppm):  8.40585    
Exp. Ampl    Fit. Ampl    Diff        
7.61062e-05  5.80019e-05  -1.81043e-05  
4.66661e-05  4.98671e-05  3.20102e-06  
2.26466e-05  3.61709e-05  1.35243e-05  
1.36417e-05  2.21348e-05  8.49314e-06  
-1.03553e-06  1.14264e-05  1.24619e-05  
-2.48162e-06  4.97691e-06  7.45853e-06  
-6.61797e-06  1.82887e-06  8.44684e-06  
-4.26348e-06  5.66992e-07  4.83047e-06  

Peak Nr:   2546       Frequency (ppm):  8.40879    
Exp. Ampl    Fit. Ampl    Diff        
7.84534e-05  6.50080e-05  -1.34455e-05  
4.78584e-05  5.37954e-05  5.93704e-06  
2.44954e-05  3.59774e-05  1.14820e-05  
1.29195e-05  1.94455e-05  6.52604e-06  
6.18337e-06  8.49270e-06  2.30934e-06  
4.53435e-06  2.99800e-06  -1.53635e-06  
-1.02736e-07  8.55311e-07  9.58047e-07  
3.79085e-06  1.97207e-07  -3.59364e-06  

Peak Nr:   2547       Frequency (ppm):  8.41209    
Exp. Ampl    Fit. Ampl    Diff        
7.16589e-05  5.50866e-05  -1.65723e-05  
3.98103e-05  4.70915e-05  7.28120e-06  
2.79501e-05  3.37463e-05  5.79612e-06  
6.61891e-06  2.02720e-05  1.36531e-05  
1.18793e-06  1.02069e-05  9.01901e-06  
2.18243e-06  4.30851e-06  2.12608e-06  
3.38901e-06  1.52456e-06  -1.86444e-06  
4.81782e-06  4.52222e-07  -4.36560e-06  

Peak Nr:   2548       Frequency (ppm):  8.41410    
Exp. Ampl    Fit. Ampl    Diff        
7.10177e-05  5.78060e-05  -1.32116e-05  
4.40003e-05  4.80917e-05  4.09140e-06  
2.35742e-05  3.25298e-05  8.95563e-06  
7.95438e-06  1.78899e-05  9.93550e-06  
9.85898e-07  7.99795e-06  7.01206e-06  
-6.77679e-06  2.90748e-06  9.68427e-06  
8.96370e-07  8.59350e-07  -3.70208e-08  
1.33748e-06  2.06508e-07  -1.13097e-06  

Peak Nr:   2549       Frequency (ppm):  8.41667    
Exp. Ampl    Fit. Ampl    Diff        
7.45284e-05  5.84137e-05  -1.61148e-05  
5.03806e-05  5.06498e-05  2.69202e-07  
2.34127e-05  3.74081e-05  1.39955e-05  
1.25409e-05  2.35331e-05  1.09922e-05  
3.67976e-06  1.26085e-05  8.92879e-06  
2.10439e-06  5.75461e-06  3.65023e-06  
3.36501e-06  2.23714e-06  -1.12788e-06  
-7.94964e-06  7.40788e-07  8.69043e-06  

Peak Nr:   2550       Frequency (ppm):  8.41979    
Exp. Ampl    Fit. Ampl    Diff        
7.14391e-05  5.33178e-05  -1.81213e-05  
4.34039e-05  4.57732e-05  2.36935e-06  
1.44656e-05  3.30988e-05  1.86331e-05  
1.29403e-05  2.01592e-05  7.21883e-06  
6.06834e-06  1.03404e-05  4.27206e-06  
-5.18288e-06  4.46794e-06  9.65082e-06  
-2.00805e-06  1.62606e-06  3.63411e-06  
3.02646e-06  4.98458e-07  -2.52800e-06  

Peak Nr:   2551       Frequency (ppm):  8.42217    
Exp. Ampl    Fit. Ampl    Diff        
7.36859e-05  6.28238e-05  -1.08620e-05  
4.86855e-05  5.18079e-05  3.12233e-06  
2.27723e-05  3.43936e-05  1.16213e-05  
1.34226e-05  1.83810e-05  4.95838e-06  
4.26045e-06  7.90676e-06  3.64631e-06  
4.29767e-06  2.73838e-06  -1.55928e-06  
-4.07572e-07  7.63484e-07  1.17106e-06  
-1.06036e-06  1.71363e-07  1.23172e-06  

Peak Nr:   2552       Frequency (ppm):  8.42565    
Exp. Ampl    Fit. Ampl    Diff        
7.29212e-05  6.29880e-05  -9.93313e-06  
4.89933e-05  5.05023e-05  1.50898e-06  
1.83283e-05  3.15812e-05  1.32529e-05  
9.46906e-06  1.54033e-05  5.93420e-06  
2.42363e-06  5.85840e-06  3.43477e-06  
-2.10674e-06  1.73810e-06  3.84484e-06  
-1.84482e-07  4.02194e-07  5.86676e-07  
6.35417e-07  7.25875e-08  -5.62830e-07  

Peak Nr:   2553       Frequency (ppm):  8.43280    
Exp. Ampl    Fit. Ampl    Diff        
7.49426e-05  5.99587e-05  -1.49840e-05  
4.65110e-05  5.03727e-05  3.86166e-06  
2.01005e-05  3.47880e-05  1.46875e-05  
1.40925e-05  1.97494e-05  5.65684e-06  
4.74588e-07  9.21519e-06  8.74060e-06  
4.74412e-06  3.53505e-06  -1.20908e-06  
-7.88647e-07  1.11475e-06  1.90340e-06  
4.46535e-06  2.88968e-07  -4.17638e-06  

Peak Nr:   2554       Frequency (ppm):  8.43757    
Exp. Ampl    Fit. Ampl    Diff        
7.75728e-05  5.88232e-05  -1.87495e-05  
4.58611e-05  4.96711e-05  3.80997e-06  
1.67859e-05  3.46767e-05  1.78908e-05  
7.60615e-06  2.00148e-05  1.24086e-05  
4.39189e-06  9.54946e-06  5.15757e-06  
5.63484e-06  3.76734e-06  -1.86750e-06  
5.48040e-07  1.22877e-06  6.80726e-07  
4.30673e-06  3.31347e-07  -3.97538e-06  

Peak Nr:   2555       Frequency (ppm):  8.44362    
Exp. Ampl    Fit. Ampl    Diff        
7.55909e-05  6.40692e-05  -1.15217e-05  
4.71101e-05  5.24071e-05  5.29699e-06  
2.62596e-05  3.41955e-05  7.93590e-06  
1.18028e-05  1.77986e-05  5.99575e-06  
-2.46017e-07  7.38866e-06  7.63467e-06  
-3.47424e-06  2.44704e-06  5.92128e-06  
-8.06972e-07  6.46481e-07  1.45345e-06  
-1.28612e-06  1.36241e-07  1.42236e-06  

Peak Nr:   2556       Frequency (ppm):  8.44821    
Exp. Ampl    Fit. Ampl    Diff        
7.51114e-05  6.02383e-05  -1.48731e-05  
4.39431e-05  4.90610e-05  5.11787e-06  
1.89044e-05  3.17195e-05  1.28151e-05  
5.12638e-06  1.62795e-05  1.11531e-05  
8.74050e-08  6.63144e-06  6.54403e-06  
2.18925e-06  2.14466e-06  -4.45883e-08  
2.69382e-07  5.50601e-07  2.81220e-07  
-4.98993e-06  1.12213e-07  5.10214e-06  

Peak Nr:   2557       Frequency (ppm):  8.45187    
Exp. Ampl    Fit. Ampl    Diff        
7.36396e-05  5.64757e-05  -1.71639e-05  
4.55125e-05  4.86143e-05  3.10172e-06  
2.21170e-05  3.53537e-05  1.32367e-05  
1.01534e-05  2.17207e-05  1.15673e-05  
4.05813e-06  1.12727e-05  7.21454e-06  
1.49833e-06  4.94301e-06  3.44468e-06  
4.40463e-06  1.83115e-06  -2.57347e-06  
-4.87432e-06  5.73096e-07  5.44742e-06  

Peak Nr:   2558       Frequency (ppm):  8.45517    
Exp. Ampl    Fit. Ampl    Diff        
7.06874e-05  5.97150e-05  -1.09724e-05  
4.73560e-05  4.89188e-05  1.56279e-06  
1.86081e-05  3.20214e-05  1.34133e-05  
1.14149e-05  1.67486e-05  5.33369e-06  
-9.82554e-08  6.99864e-06  7.09689e-06  
2.92579e-06  2.33710e-06  -5.88683e-07  
2.39390e-07  6.23613e-07  3.84222e-07  
-4.53367e-06  1.32961e-07  4.66663e-06  

Peak Nr:   2559       Frequency (ppm):  8.46049    
Exp. Ampl    Fit. Ampl    Diff        
1.32225e-04  1.17177e-04  -1.50476e-05  
9.34771e-05  9.86304e-05  5.15329e-06  
5.68853e-05  6.83907e-05  1.15054e-05  
3.20172e-05  3.90663e-05  7.04903e-06  
9.01863e-06  1.83807e-05  9.36202e-06  
6.37960e-06  7.12505e-06  7.45446e-07  
-2.05678e-06  2.27527e-06  4.33205e-06  
2.97005e-06  5.98546e-07  -2.37150e-06  

Peak Nr:   2560       Frequency (ppm):  8.46581    
Exp. Ampl    Fit. Ampl    Diff        
7.85432e-05  6.18714e-05  -1.66717e-05  
4.59470e-05  5.09052e-05  4.95819e-06  
1.87149e-05  3.36295e-05  1.49146e-05  
6.62635e-06  1.78388e-05  1.12124e-05  
1.37261e-06  7.59666e-06  6.22405e-06  
-1.84007e-06  2.59790e-06  4.43797e-06  
-4.39670e-06  7.13361e-07  5.11006e-06  
-5.21932e-07  1.57283e-07  6.79215e-07  

Peak Nr:   2561       Frequency (ppm):  8.46837    
Exp. Ampl    Fit. Ampl    Diff        
7.06662e-05  5.65260e-05  -1.41402e-05  
4.35331e-05  4.74868e-05  3.95364e-06  
2.45514e-05  3.27919e-05  8.24046e-06  
5.19770e-06  1.86136e-05  1.34159e-05  
-3.46588e-07  8.68355e-06  9.03014e-06  
4.12290e-06  3.33031e-06  -7.92590e-07  
-1.65057e-06  1.04988e-06  2.70045e-06  
-3.13620e-06  2.72061e-07  3.40826e-06  

Peak Nr:   2562       Frequency (ppm):  8.47167    
Exp. Ampl    Fit. Ampl    Diff        
7.03838e-05  5.89811e-05  -1.14027e-05  
4.82249e-05  4.90631e-05  8.38148e-07  
1.88037e-05  3.31779e-05  1.43742e-05  
1.20846e-05  1.82387e-05  6.15413e-06  
5.10882e-06  8.14937e-06  3.04055e-06  
-4.18802e-07  2.96045e-06  3.37925e-06  
6.08912e-07  8.74267e-07  2.65355e-07  
3.96691e-06  2.09885e-07  -3.75703e-06  

Peak Nr:   2563       Frequency (ppm):  8.47443    
Exp. Ampl    Fit. Ampl    Diff        
7.43755e-05  6.33174e-05  -1.10580e-05  
4.95214e-05  5.20341e-05  2.51276e-06  
2.13342e-05  3.42901e-05  1.29559e-05  
1.42657e-05  1.81203e-05  3.85459e-06  
4.39755e-06  7.67721e-06  3.27966e-06  
-4.43478e-06  2.60864e-06  7.04342e-06  
-2.70381e-06  7.10788e-07  3.41460e-06  
2.06334e-07  1.55304e-07  -5.10300e-08  

Peak Nr:   2564       Frequency (ppm):  8.48011    
Exp. Ampl    Fit. Ampl    Diff        
7.87537e-05  6.17164e-05  -1.70373e-05  
4.31508e-05  5.15117e-05  8.36094e-06  
2.20597e-05  3.50840e-05  1.30244e-05  
1.16361e-05  1.94989e-05  7.86280e-06  
6.48846e-06  8.84186e-06  2.35340e-06  
5.31869e-06  3.27210e-06  -2.04659e-06  
4.24048e-07  9.88115e-07  5.64067e-07  
-2.12098e-06  2.43493e-07  2.36447e-06  

Peak Nr:   2565       Frequency (ppm):  8.48708    
Exp. Ampl    Fit. Ampl    Diff        
7.32528e-05  5.67015e-05  -1.65514e-05  
4.87412e-05  4.93242e-05  5.82931e-07  
2.14502e-05  3.66798e-05  1.52296e-05  
1.09197e-05  2.33183e-05  1.23985e-05  
